"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:56:31,FALSE,NA,"1440691484177567751",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","franco16840449",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:55:41,FALSE,NA,"1440691276026769426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lizzie22441",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:55:29,FALSE,NA,"1440691223694491665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StriclyMarie",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:55:18,FALSE,NA,"1440691177175457817",NA,"<a href=""https://pesarika.co.ke"" rel=""nofollow"">Corona Updates EA</a>","vmrwanda",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:55:05,FALSE,NA,"1440691124834684930",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arifjamallodhi",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:54:51,FALSE,NA,"1440691065187536902",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1loriking",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:54:17,FALSE,NA,"1440690923860422670",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skypax",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:53:42,FALSE,NA,"1440690775163957255",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waynegreen679",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:53:12,FALSE,NA,"1440690648827322390",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmnjr25",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:53:10,FALSE,NA,"1440690644251398164",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraBabcock",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:53:03,FALSE,NA,"1440690612030742531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","huruyipekin",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:52:59,FALSE,NA,"1440690596398600200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","C_Spencer_",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:52:53,FALSE,NA,"1440690571446685711",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Princebarnett29",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:52:50,FALSE,NA,"1440690558616301579",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","magnatecaldwell",32,TRUE,FALSE,NA,NA
"RT @thehill: Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,0,NA,2021-09-22 14:52:39,FALSE,NA,"1440690510885126145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JCSancheezy",32,TRUE,FALSE,NA,NA
"U.S. President Biden Announces Members of ... 
https://t.co/apY1OBMV3b
#Agriculture #America #Arnold #Biochemistry… https://t.co/lDUsfIGw0n",FALSE,0,NA,2021-09-22 14:52:13,TRUE,NA,"1440690404005867535",NA,"<a href=""http://www.miragenews.com"" rel=""nofollow"">Mirage News Posts</a>","MirageNewsCom",0,FALSE,FALSE,NA,NA
"#republicans, #independents, #POTUS, #america, #politico, #environment, #vote, #legislation, #USA, #congress, #news… https://t.co/EVucIRxPuE",FALSE,0,"VoteOurVoice",2021-09-22 14:52:13,TRUE,"1440690300440039432","1440690403812859917","913172731671252992","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VoteOurVoice",0,FALSE,FALSE,NA,NA
"Jeff Bezos donates $1 billion to help protect the Earth's land and seas https://t.co/31Q10RlQ72 https://t.co/dxygE6XB8L",FALSE,159,NA,2021-09-22 14:52:05,FALSE,NA,"1440690371118321671",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","thehill",32,FALSE,FALSE,NA,NA
"The Volkswagen Group of America Innovation and Engineering Center California recently worked with 30 students at… https://t.co/ruhOv1FucU",FALSE,3,NA,2021-09-22 14:51:54,TRUE,NA,"1440690322737012738",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VWnews",1,FALSE,FALSE,NA,NA
"https://t.co/N8xTfL3sQx",FALSE,1,NA,2021-09-22 14:48:21,FALSE,NA,"1440689428796624918",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","areck0001",1,FALSE,FALSE,NA,NA
"#RateMyPolitician, #democracynow, #USPolitics, #republicans, #independents, #POTUS, #america, #politico,… https://t.co/Mwjylr67XW",FALSE,0,"VoteOurVoice",2021-09-22 14:47:01,TRUE,"1440688865199624198","1440689092962906115","913172731671252992","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VoteOurVoice",0,FALSE,FALSE,NA,NA
"#independents, #POTUS, #america, #politico, #environment, #vote, #legislation, #USA, #congress, #news,… https://t.co/UlRDEEuy5I",FALSE,0,"VoteOurVoice",2021-09-22 14:42:02,TRUE,"1440687709803008004","1440687838815670283","913172731671252992","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VoteOurVoice",0,FALSE,FALSE,NA,NA
"Will taxpayers bear the cost of cleaning up America’s abandoned oil wells.
The shareholders should pay https://t.co/N90wmSusTd",FALSE,1,NA,2021-09-22 14:40:25,FALSE,NA,"1440687433603944458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","climateguardian",0,FALSE,FALSE,NA,NA
"@MacFarlaneNews DEEPER LOOK: #NoOneUnscripted explains the history &amp; tradition around which America’s current polit… https://t.co/cbNehdGv86",FALSE,3,"MacFarlaneNews",2021-09-22 14:32:47,TRUE,"1440682358617751572","1440685512755343373","20280088","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NoOneUnscripted",0,FALSE,FALSE,NA,NA
"RT @WLHEARNS: @JoyAnnReid I am amazed by the denial of racism in America. It occurs regularly in almost every major institution in the US.…",FALSE,0,NA,2021-09-22 14:28:54,FALSE,NA,"1440684535117606920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rondetta7513",19,TRUE,FALSE,NA,NA
"Blood sucking parasites 

Will taxpayers bear the cost of cleaning up America’s abandoned oil wells? https://t.co/46vo5nbsjF #ClimateCrisis",FALSE,0,NA,2021-09-22 14:26:43,FALSE,NA,"1440683986490060806",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eyebeat",0,FALSE,FALSE,NA,NA
"RT @TheProspect: First up, we have @leee_harris discussing the limitations of FEMA’s new risk rating program.

Climate change is destroying…",FALSE,0,NA,2021-09-22 14:26:24,FALSE,NA,"1440683904554258434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProspectAnna",1,TRUE,FALSE,NA,NA
"RT @TalkingCGM: I need a Captain America game that has a Batman Arkham melee combat style and a Red Dead Redemption type ability for shield…",FALSE,0,NA,2021-09-22 14:26:04,FALSE,NA,"1440683820907307013",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsAutumn__",3,TRUE,FALSE,NA,NA
"First up, we have @leee_harris discussing the limitations of FEMA’s new risk rating program.

Climate change is des… https://t.co/Jhksd32tCB",FALSE,3,"TheProspect",2021-09-22 14:24:54,TRUE,"1440683217195966489","1440683527343730694","15949696","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheProspect",1,FALSE,FALSE,NA,NA
"Forming a smart business plan includes knowing all you can about the environment you are trying to enter. Here are… https://t.co/CNreSIjUCI",FALSE,0,NA,2021-09-22 14:18:09,TRUE,NA,"1440681831175647239",NA,"<a href=""https://www.thryv.com/"" rel=""nofollow"">Thryv</a>","DrLydie",0,FALSE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 14:14:09,FALSE,NA,"1440680825222152213",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lummer1",17,TRUE,FALSE,NA,NA
"Didn't the young people deserve more respect from this administration? How could @POTUS call himself Amtrak Joe wit… https://t.co/um1Gse1a5y",FALSE,2,NA,2021-09-22 14:10:00,TRUE,NA,"1440679781062742020",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WarrenDemCats",0,FALSE,FALSE,NA,NA
"RT @Calpine: As America’s largest generator of electricity from natural gas and geothermal resources, Calpine is committed to making our vo…",FALSE,0,NA,2021-09-22 14:04:09,FALSE,NA,"1440678307339505670",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LindseyMikeska",1,TRUE,FALSE,NA,NA
"RT @mcspocky: The science is unequivocal, extensively acknowledged and widely supported. Climate change is the defining crisis of our time.…",FALSE,0,NA,2021-09-22 13:55:40,FALSE,NA,"1440676171482497039",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AtsukoNatsume",44,TRUE,FALSE,NA,NA
"As America’s largest generator of electricity from natural gas and geothermal resources, Calpine is committed to ma… https://t.co/mcSouJEad9",FALSE,0,NA,2021-09-22 13:45:02,TRUE,NA,"1440673497819193362",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Calpine",1,FALSE,FALSE,NA,NA
"Will taxpayers bear the cost of cleaning up America’s abandoned oil wells? https://t.co/aOy7h65E5X",FALSE,0,NA,2021-09-22 13:43:40,FALSE,NA,"1440673150665039889",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ByronHay5",0,FALSE,FALSE,NA,NA
"Eco Green Equipment, #Indosole, and Green Tech Guatemala are coming together in a special collaboration. Our goal i… https://t.co/5NAJUsLOO8",FALSE,0,NA,2021-09-22 13:43:06,TRUE,NA,"1440673008310308874",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ECOGreenEquip",0,FALSE,FALSE,NA,NA
"RT @NoOneUnscripted: DEEPER LOOK: #NoOneUnscripted explains the history &amp; tradition around which America’s current political environment re…",FALSE,0,NA,2021-09-22 13:38:04,FALSE,NA,"1440671742079340549",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZenBonobo",9,TRUE,FALSE,NA,NA
"RT @JJHoImes: @JoyAnnReid I want to go to school but @SCPSInfo says if other students wear masks it’ll change their learning environment😢SC…",FALSE,0,NA,2021-09-22 13:37:40,FALSE,NA,"1440671643219623936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mamaverde8740",4501,TRUE,FALSE,NA,NA
"@WSJ The problem is the younger generation is sick and tired of the toxic work environment of corporate America.  S… https://t.co/wQHA5rmTys",FALSE,0,"WSJ",2021-09-22 13:36:54,TRUE,"1410237349917716489","1440671450516520974","3108351","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RonBenton12",0,FALSE,FALSE,NA,NA
"Trees are critical to the overall quality of our environment. They offset development impacts, significantly dimini… https://t.co/KdB6TIUuvw",FALSE,0,NA,2021-09-22 13:35:38,TRUE,NA,"1440671128670720010",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patchesor",0,FALSE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:34:06,FALSE,NA,"1440670744266960907",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","calxandr",17,TRUE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:32:14,FALSE,NA,"1440670274530074628",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","profmarkcollard",17,TRUE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:29:20,FALSE,NA,"1440669544419266567",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrMichaelBonner",17,TRUE,FALSE,NA,NA
"RT @AJEnglish: More than half of CO2 emissions from wildfires in July came from North America and Siberia 👇 https://t.co/veMmHBQDZJ",FALSE,0,NA,2021-09-22 13:29:19,FALSE,NA,"1440669541021880345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","org_environment",55,TRUE,FALSE,NA,NA
"Are you looking to join a fun and challenging work environment? Are you passionate about pasta and Italian cuisine?… https://t.co/9iGp2pwFFv",FALSE,0,NA,2021-09-22 13:29:15,TRUE,NA,"1440669523758043145",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","BarillaCareers",0,FALSE,FALSE,"-87.8289548","42.1275267"
"RT @shoobe01: Way back into the 60s, the Keep America Beautiful campaign was created to make pollution your fault, not the fault of any man…",FALSE,0,NA,2021-09-22 13:27:28,FALSE,NA,"1440669073742856214",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Poor_Ophelia",1,TRUE,FALSE,NA,NA
"RT @NoOneUnscripted: DEEPER LOOK: #NoOneUnscripted explains the history &amp; tradition around which America’s current political environment re…",FALSE,0,NA,2021-09-22 13:23:54,FALSE,NA,"1440668175859798023",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrinceScrapbook",9,TRUE,FALSE,NA,NA
"Will taxpayers bear the cost of cleaning up America’s abandoned oil wells? https://t.co/5VMKfqnXaF",FALSE,0,NA,2021-09-22 13:18:59,FALSE,NA,"1440666938816925696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","margreis9",0,FALSE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:17:50,FALSE,NA,"1440666651586818050",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rjanderso1",17,TRUE,FALSE,NA,NA
"When renewables are discussed, Geothermal always gets less attention than Wind &amp; Solar, but Geo likely has the most… https://t.co/l4gnuqX5Ho",FALSE,1,NA,2021-09-22 13:17:17,TRUE,NA,"1440666510926573573",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TMGlick",0,FALSE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:16:32,FALSE,NA,"1440666324527562766",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aspals",17,TRUE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:13:44,FALSE,NA,"1440665617854394396",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrJLHazelton",17,TRUE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:13:28,FALSE,NA,"1440665549910917134",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eigenrobot",17,TRUE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:13:27,FALSE,NA,"1440665547474018308",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BcnFox",17,TRUE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:12:19,FALSE,NA,"1440665262378799106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stillawake",17,TRUE,FALSE,NA,NA
"🥵🌆🌳

How America's hottest city is trying to cool down https://t.co/KhUzs125OG via @voxdotcom ht @LetsTalkScience… https://t.co/FMVQz8n1D5",FALSE,0,NA,2021-09-22 13:10:00,TRUE,NA,"1440664679014035474",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vubblePOP",1,FALSE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:09:28,FALSE,NA,"1440664544456572939",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Misanfrog",17,TRUE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:07:55,FALSE,NA,"1440664154247872524",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arisroussinos",17,TRUE,FALSE,NA,NA
"RT @patrickwintour: ""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian env…",FALSE,0,NA,2021-09-22 13:02:25,FALSE,NA,"1440662769183854600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HtsSlt",17,TRUE,FALSE,NA,NA
"""The future Australian navy is being built to fit into America’s strategic shift to counter China, in an East Asian… https://t.co/Z8HZJL4sHp",FALSE,71,NA,2021-09-22 13:00:55,TRUE,NA,"1440662395509116935",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","patrickwintour",17,FALSE,FALSE,NA,NA
"@DanQuayleFan @lion_politics I respect you but whole-heatedly disagree. America First Populism creates an environme… https://t.co/lgOM784gJk",FALSE,0,"DanQuayleFan",2021-09-22 12:53:23,TRUE,"1440660026943705095","1440660497393598469","1430519456241897473","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TennesseeGOP30",0,FALSE,FALSE,NA,NA
"RT @mcspocky: The science is unequivocal, extensively acknowledged and widely supported. Climate change is the defining crisis of our time.…",FALSE,0,NA,2021-09-22 12:42:20,FALSE,NA,"1440657716368707588",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjc5577",44,TRUE,FALSE,NA,NA
"@MollyJongFast The ONLY way for north America to affect the climate is to make China disappear. Even is north Ameri… https://t.co/QBTkg8YQSt",FALSE,0,"MollyJongFast",2021-09-22 12:40:59,TRUE,"1440423141566681095","1440657378794348561","14298769","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","furrey622",0,FALSE,FALSE,NA,NA
"RT @GeraldKutney: Will taxpayers bear the cost of cleaning up America’s abandoned oil wells? https://t.co/MGRqbNbKEV - #ClimateCrisis #Clim…",FALSE,0,NA,2021-09-22 12:25:23,FALSE,NA,"1440653453127086098",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Michael16304480",8,TRUE,FALSE,NA,NA
"RT @GeraldKutney: Will taxpayers bear the cost of cleaning up America’s abandoned oil wells? https://t.co/MGRqbNbKEV - #ClimateCrisis #Clim…",FALSE,0,NA,2021-09-22 12:21:56,FALSE,NA,"1440652582708400129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeanMrJones",8,TRUE,FALSE,NA,NA
"RT @mcspocky: The science is unequivocal, extensively acknowledged and widely supported. Climate change is the defining crisis of our time.…",FALSE,0,NA,2021-09-22 12:21:30,FALSE,NA,"1440652472402337802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alexandraalbri2",44,TRUE,FALSE,NA,NA
"RT @mcspocky: The science is unequivocal, extensively acknowledged and widely supported. Climate change is the defining crisis of our time.…",FALSE,0,NA,2021-09-22 12:20:31,FALSE,NA,"1440652226058358791",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StandForBetter",44,TRUE,FALSE,NA,NA
"RT @lenton_chris: Mexico's CFE Internacional is making its mark as a major natural gas marketer in North America -- in an environment of lo…",FALSE,0,NA,2021-09-22 12:19:23,FALSE,NA,"1440651941286060045",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ringside_fan",13,TRUE,FALSE,NA,NA
"RT @WLHEARNS: @JoyAnnReid I am amazed by the denial of racism in America. It occurs regularly in almost every major institution in the US.…",FALSE,0,NA,2021-09-22 12:14:51,FALSE,NA,"1440650800175280132",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loveafterlocup",19,TRUE,FALSE,NA,NA
"@CNNAfrica Just think trying to kill them and their environment. Who is the most advanced of the species? Well, not… https://t.co/UgStGDmQFI",FALSE,0,"CNNAfrica",2021-09-22 12:13:25,TRUE,"1226091551731875843","1440650438684995591","56891751","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ymcewenww1",0,FALSE,FALSE,NA,NA
"RT @GeraldKutney: Will taxpayers bear the cost of cleaning up America’s abandoned oil wells? https://t.co/MGRqbNbKEV - #ClimateCrisis #Clim…",FALSE,0,NA,2021-09-22 12:13:18,FALSE,NA,"1440650411745038346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trikebum",8,TRUE,FALSE,NA,NA
"RT @WorkSpacePW: Hear Michael Kovacs of Castleforge ahead of his round table at #WorkSpacePW on Friday 1 October at America Square Conferen…",FALSE,0,NA,2021-09-22 12:13:16,FALSE,NA,"1440650400806281221",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PropertyWeek",1,TRUE,FALSE,NA,NA
"Kyocera America, Inc. Boosts Line-Up, Launch New A3 MFP Models.
 #in #packaging #circulareconomy #sustainable… https://t.co/dfj43dTcBI",FALSE,0,NA,2021-09-22 12:13:04,TRUE,NA,"1440650350168395777",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","tonernews",0,FALSE,FALSE,NA,NA
"RT @GeraldKutney: Will taxpayers bear the cost of cleaning up America’s abandoned oil wells? https://t.co/MGRqbNbKEV - #ClimateCrisis #Clim…",FALSE,0,NA,2021-09-22 12:09:36,FALSE,NA,"1440649479909117953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LHKirkland1",8,TRUE,FALSE,NA,NA
"RT @BFagersten: ""The future Australian navy is being built to fit into America’s ongoing strategic shift to counter China, in an East Asian…",FALSE,0,NA,2021-09-22 12:09:09,FALSE,NA,"1440649364385329167",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LUCIOAndrea3",1,TRUE,FALSE,NA,NA
"""The future Australian navy is being built to fit into America’s ongoing strategic shift to counter China, in an Ea… https://t.co/BsRdna2XAN",FALSE,2,NA,2021-09-22 12:07:39,TRUE,NA,"1440648988810641411",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BFagersten",1,FALSE,FALSE,NA,NA
"RT @Reuters: Joe Biden mapped out a new era without cold war in his first United Nations address as the U.S. President, promising new commi…",FALSE,0,NA,2021-09-22 12:01:54,FALSE,NA,"1440647540303556621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Analysthealth1",58,TRUE,FALSE,NA,NA
"BREAKING NEWS: बाइडन ने विश्व से कोविड-19, जलवायु परिवर्तन, मानवाधिकार हनन की समस्याओं से निपटने की अपील की… https://t.co/zXNN14q7zG",FALSE,16,NA,2021-09-22 12:01:38,TRUE,NA,"1440647476327841797",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ChanakyaForum</a>","ChanakyaForum",0,FALSE,FALSE,NA,NA
"Hear Michael Kovacs of Castleforge ahead of his round table at #WorkSpacePW on Friday 1 October at America Square C… https://t.co/NHkV8G7b4l",FALSE,2,NA,2021-09-22 12:01:03,TRUE,NA,"1440647329606819847",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","WorkSpacePW",1,FALSE,FALSE,NA,NA
"Stellantis is developing driver notification alert systems based on 5G and cloud technologies to improve… https://t.co/dirGLggOxd",FALSE,0,NA,2021-09-22 12:00:19,TRUE,NA,"1440647143048429575",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","GlobalFleet",0,FALSE,FALSE,NA,NA
"RT @GeraldKutney: Will taxpayers bear the cost of cleaning up America’s abandoned oil wells? https://t.co/MGRqbNbKEV - #ClimateCrisis #Clim…",FALSE,0,NA,2021-09-22 11:57:27,FALSE,NA,"1440646420017528849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellyTurberfie1",8,TRUE,FALSE,NA,NA
